Sr No.,Company Name,Job Title,Salaries Reported,Location,Salary
1626,Elucidata (MA),Data Scientist,3,New Delhi,1030450
1627,Inshorts,Data Scientist,3,New Delhi,2032753
1628,EasyRewardz,Data Scientist,3,New Delhi,1004884
1629,Milkbasket,Data Scientist,3,New Delhi,1175030
1630,Exzeo,Data Scientist,3,New Delhi,813690
1631,Blackcoffer,Data Scientist,3,New Delhi,300000
1632,Tatras Data,Data Scientist,3,New Delhi,821904
1633,Monsoon (India),Data Scientist,3,New Delhi,967041
1634,Wipro,Data Scientist,2,New Delhi,806162
1635,LTI,Data Scientist,2,New Delhi,689292
1636,Microsoft,Data Scientist,2,New Delhi,1048188
1637,Wipro Technologies,Data Scientist,2,New Delhi,5092618
1638,Larsen & Toubro,Data Scientist,2,New Delhi,751392
1639,Google,Data Scientist,2,New Delhi,507036
1640,Google,Data Scientist,2,New Delhi,298664
1641,DONE by NONE,Data Scientist,2,New Delhi,1054356
1642,DONE by NONE,Data Scientist,2,New Delhi,487944
1643,OYO,Data Scientist,2,New Delhi,675384
1644,Adobe,Data Scientist,2,New Delhi,1511412
1645,Coforge,Data Scientist,2,New Delhi,1600000
1646,S&P Global,Data Scientist,2,New Delhi,988792
1647,Snapdeal,Data Scientist,2,New Delhi,1126209
1648,IHS Markit,Data Scientist,2,New Delhi,1022383
1649,Nielsen,Data Scientist,2,New Delhi,994668
1650,McKinsey & Company,Data Scientist,2,New Delhi,1820394
1651,MakeMyTrip,Data Scientist,2,New Delhi,1431111
1652,PolicyBazaar,Data Scientist,2,New Delhi,1050911
1653,Mastercard,Data Scientist,2,New Delhi,2372152
1654,XYZ Tech,Data Scientist,2,New Delhi,960895
1655,Amity University,Data Scientist,2,New Delhi,1059305
1656,MetLife,Data Scientist,2,New Delhi,841773
1657,Incedo,Data Scientist,2,New Delhi,900640
1658,Aptara,Data Scientist,2,New Delhi,1109184
1659,Yatra Online Pvt Ltd,Data Scientist,2,New Delhi,627616
1660,Xebia,Data Scientist,2,New Delhi,1634470
1661,Pitney Bowes,Data Scientist,2,New Delhi,1364816
1662,Housing.com,Data Scientist,2,New Delhi,1403697
1663,McKinsey Knowledge Center,Data Scientist,2,New Delhi,1881607
1664,CarDekho,Data Scientist,2,New Delhi,1352722
1665,Ericsson IT Solutions & Services,Data Scientist,2,New Delhi,868995
1666,OLX Group,Data Scientist,2,New Delhi,1568839
1667,1mg,Data Scientist,2,New Delhi,991426
1668,Denave,Data Scientist,2,New Delhi,1194876
1669,RateGain,Data Scientist,2,New Delhi,1961700
1670,The Sparks Foundation,Data Scientist,2,New Delhi,266328
1671,Decimal Technologies,Data Scientist,2,New Delhi,1031408
1672,Verisk Analytics,Data Scientist,2,New Delhi,658000
1673,Birdeye,Data Scientist,2,New Delhi,2311305
1674,Tokopedia,Data Scientist,2,New Delhi,1530120
1675,Elucidata (MA),Data Scientist,2,New Delhi,310548
1676,RxLogix Corporation,Data Scientist,2,New Delhi,1195034
1677,Atlan,Data Scientist,2,New Delhi,208344
1678,Ganit,Data Scientist,2,New Delhi,1170069
1679,Analytics Vidhya,Data Scientist,2,New Delhi,151764
1680,Loginworks,Data Scientist,2,New Delhi,527901
1681,Innefu Labs Pvt,Data Scientist,2,New Delhi,767567
1682,ABSAS Solutions,Data Scientist,2,New Delhi,267396
1683,Ezappsolution,Data Scientist,2,New Delhi,1094569
1684,Netomi,Data Scientist,2,New Delhi,1556582
1685,Cargoflash Infotech,Data Scientist,2,New Delhi,97836
1686,Blackcoffer,Data Scientist,2,New Delhi,90564
1687,Cube26,Data Scientist,2,New Delhi,1028546
1688,AppyHigh Technology,Data Scientist,2,New Delhi,874317
1689,Flip Robo,Data Scientist,2,New Delhi,3204288
1690,TurningCloud Solutions,Data Scientist,2,New Delhi,424014
1691,Child Health Imprints,Data Scientist,2,New Delhi,843305
1692,Blue Sky Analytics,Data Scientist,2,New Delhi,451452
1693,FarmGuide,Data Scientist,2,New Delhi,1047782
1694,Kvantum,Data Scientist,2,New Delhi,1034962
1695,Precily,Data Scientist,2,New Delhi,670578
1696,Innovative Business Solutions,Data Scientist,2,New Delhi,821904
1697,Scry Analytics,Data Scientist,2,New Delhi,1329480
1698,Innowatts,Data Scientist,2,New Delhi,846480
1699,SimplifyVMS,Data Scientist,2,New Delhi,672000
1700,Akaike Technologies,Data Scientist,2,New Delhi,904395
1701,Infosys,Data Scientist,1,New Delhi,203280
1702,Capgemini,Data Scientist,1,New Delhi,464246
1703,IBM,Data Scientist,1,New Delhi,602930
1704,Tech Mahindra,Data Scientist,1,New Delhi,620028
1705,ICICI Bank,Data Scientist,1,New Delhi,214704
1706,DXC Technology,Data Scientist,1,New Delhi,894516
1707,KPMG,Data Scientist,1,New Delhi,805867
1708,Microsoft,Data Scientist,1,New Delhi,1221714
1709,J.P. Morgan,Data Scientist,1,New Delhi,1000000
1710,ABC,Data Scientist,1,New Delhi,3082142
1711,ABC,Data Scientist,1,New Delhi,1044000
1712,Wipro Technologies,Data Scientist,1,New Delhi,604404
1713,Reliance Industries,Data Scientist,1,New Delhi,306582
1714,Capgemini Engineering,Data Scientist,1,New Delhi,1210770
1715,Teleperformance,Data Scientist,1,New Delhi,203280
1716,Honeywell,Data Scientist,1,New Delhi,1500000
1717,Mu Sigma,Data Scientist,1,New Delhi,559071
1718,NTT DATA,Data Scientist,1,New Delhi,1323523
1719,Freelancer,Data Scientist,1,New Delhi,1031658
1720,SAP,Data Scientist,1,New Delhi,1712468
1721,Nokia,Data Scientist,1,New Delhi,454187
1722,Barclays,Data Scientist,1,New Delhi,2014668
1723,WNS,Data Scientist,1,New Delhi,382968
1724,Siemens,Data Scientist,1,New Delhi,1258956
1725,Zoho,Data Scientist,1,New Delhi,1468099
1726,Nones,Data Scientist,1,New Delhi,3026926
1727,Samsung Electronics,Data Scientist,1,New Delhi,2063316
1728,EMPLOYERS,Data Scientist,1,New Delhi,300000
1729,Yes Bank,Data Scientist,1,New Delhi,1210770
1730,Bank of America,Data Scientist,1,New Delhi,1300000
1731,Maruti Suzuki,Data Scientist,1,New Delhi,803907
1732,Cyient,Data Scientist,1,New Delhi,193476
1733,TCS,Data Scientist,1,New Delhi,734050
1734,TCS,Data Scientist,1,New Delhi,805867
1735,Birlasoft,Data Scientist,1,New Delhi,800000
1736,Sopra Steria,Data Scientist,1,New Delhi,504488
1737,Self Opportunity,Data Scientist,1,New Delhi,372948
1738,Evalueserve,Data Scientist,1,New Delhi,855199
1739,Optum,Data Scientist,1,New Delhi,616428
1740,Collabera,Data Scientist,1,New Delhi,1000000
1741,CSS Corporation,Data Scientist,1,New Delhi,1035971
1742,Thoughtworks,Data Scientist,1,New Delhi,2522438
1743,ABCDEF,Data Scientist,1,New Delhi,628945
1744,Fractal,Data Scientist,1,New Delhi,403590
1745,HighRadius,Data Scientist,1,New Delhi,175272
1746,Intellect Design Arena,Data Scientist,1,New Delhi,720000
1747,Infogain,Data Scientist,1,New Delhi,480000
1748,Government of India,Data Scientist,1,New Delhi,870948
1749,Amadeus,Data Scientist,1,New Delhi,196500
1750,Info Edge,Data Scientist,1,New Delhi,2531779
1751,Delhivery,Data Scientist,1,New Delhi,367896
1752,CitiusTech,Data Scientist,1,New Delhi,1726279
1753,Aon,Data Scientist,1,New Delhi,550000
1754,Comviva,Data Scientist,1,New Delhi,310014
1755,Bharat Heavy Electricals,Data Scientist,1,New Delhi,1704749
1756,Ashok Leyland,Data Scientist,1,New Delhi,205476
1757,Vodafone Idea,Data Scientist,1,New Delhi,537441
1758,iEnergizer,Data Scientist,1,New Delhi,360000
1759,Mastercard,Data Scientist,1,New Delhi,1500000
1760,Fractal,Data Scientist,32,Mumbai,1643351
1761,Tata Consultancy Services,Data Scientist,18,Mumbai,566756
1762,Accenture,Data Scientist,10,Mumbai,900000
1763,Capgemini,Data Scientist,10,Mumbai,1055889
1764,Jio,Data Scientist,10,Mumbai,1037441
1765,Reliance Industries,Data Scientist,9,Mumbai,1773222
1766,Housing.com,Data Scientist,8,Mumbai,2383368
1767,Quantiphi,Data Scientist,7,Mumbai,919025
1768,Axis Bank,Data Scientist,6,Mumbai,1193674
1769,LTI,Data Scientist,5,Mumbai,644930
1770,HDFC Bank,Data Scientist,5,Mumbai,1070583
1771,Vodafone Idea,Data Scientist,5,Mumbai,2009767
1772,CASHe,Data Scientist,5,Mumbai,1098034
1773,Infosys,Data Scientist,4,Mumbai,1102095
1774,Cognizant Technology Solutions,Data Scientist,4,Mumbai,830959
1775,Deloitte,Data Scientist,4,Mumbai,1191942
1776,First Student,Data Scientist,4,Mumbai,1210857
1777,CitiusTech,Data Scientist,4,Mumbai,294111
1778,RBL Bank,Data Scientist,4,Mumbai,1180704
1779,ZEE5,Data Scientist,4,Mumbai,1458789
1780,Mahindra Integrated Business Solutions,Data Scientist,4,Mumbai,974832
1781,DataScientest,Data Scientist,4,Mumbai,548208
1782,Pentation Analytics,Data Scientist,4,Mumbai,650654
1783,NDS InfoServ,Data Scientist,4,Mumbai,926744
1784,Arya.ai,Data Scientist,4,Mumbai,838354
1785,Wipro,Data Scientist,3,Mumbai,364416
1786,Amazon,Data Scientist,3,Mumbai,1018095
1787,IBM,Data Scientist,3,Mumbai,1193120
1788,PwC,Data Scientist,3,Mumbai,1449831
1789,Google,Data Scientist,3,Mumbai,1355169
1790,Atos-Syntel,Data Scientist,3,Mumbai,875733
1791,Siemens,Data Scientist,3,Mumbai,1257890
1792,Mahindra,Data Scientist,3,Mumbai,1022850
1793,eClerx,Data Scientist,3,Mumbai,733769
1794,HERE Technologies,Data Scientist,3,Mumbai,1782011
1795,HDFC Standard Life Insurance,Data Scientist,3,Mumbai,1221714
1796,Morningstar,Data Scientist,3,Mumbai,957432
1797,L&T Financial Services,Data Scientist,3,Mumbai,886778
1798,Piramal Enterprises,Data Scientist,3,Mumbai,866592
1799,Piramal Enterprises,Data Scientist,3,Mumbai,1160523
1800,Episource,Data Scientist,3,Mumbai,894949
1801,XPO Logistics,Data Scientist,3,Mumbai,1581030
1802,Loylty Rewardz Mngt,Data Scientist,3,Mumbai,1223523
1803,Karza Technologies,Data Scientist,3,Mumbai,1700000
1804,Prudential plc,Data Scientist,3,Mumbai,1108264
1805,Dure Technologies,Data Scientist,3,Mumbai,1289859
1806,Tata Consultancy Services,Data Scientist,2,Mumbai,224844
1807,Tech Mahindra,Data Scientist,2,Mumbai,885892
1808,EY,Data Scientist,2,Mumbai,1025737
1809,Fresher,Data Scientist,2,Mumbai,604404
1810,ICICI Bank,Data Scientist,2,Mumbai,589332
1811,Microsoft,Data Scientist,2,Mumbai,2600220
1812,ABC,Data Scientist,2,Mumbai,1036761
1813,Kotak Mahindra,Data Scientist,2,Mumbai,799776
1814,Freshworks,Data Scientist,2,Mumbai,494353
1815,NVIDIA,Data Scientist,2,Mumbai,4187500
1816,HERE Technologies,Data Scientist,2,Mumbai,503280
1817,Fractal,Data Scientist,2,Mumbai,477864
1818,MAERSK,Data Scientist,2,Mumbai,1717206
1819,Tata AIG General Insurance,Data Scientist,2,Mumbai,1406673
1820,General Mills,Data Scientist,2,Mumbai,1734062
1821,Motilal Oswal Securities,Data Scientist,2,Mumbai,649989
1822,Hdfc,Data Scientist,2,Mumbai,779424
1823,Tata Group,Data Scientist,2,Mumbai,977421
1824,PharmEasy,Data Scientist,2,Mumbai,1451194
1825,Decimal Point Analytics,Data Scientist,2,Mumbai,1126055
1826,People Group,Data Scientist,2,Mumbai,1314654
1827,MiQ,Data Scientist,2,Mumbai,1240055
1828,UPL,Data Scientist,2,Mumbai,991653
1829,Lead School (India),Data Scientist,2,Mumbai,1329996
1830,LogiNext Solutions,Data Scientist,2,Mumbai,465001
1831,Bewakoof Brands,Data Scientist,2,Mumbai,730703
1832,Meru Mobility Tech,Data Scientist,2,Mumbai,960996
1833,Kissht,Data Scientist,2,Mumbai,680112
1834,Radhakrishna Foodland,Data Scientist,2,Mumbai,304060
1835,Tableau Software,Data Scientist,2,Mumbai,2865536
1836,FlexiLoans Technologies,Data Scientist,2,Mumbai,827693
1837,Square Panda,Data Scientist,2,Mumbai,676720
1838,Think Analytics,Data Scientist,2,Mumbai,606168
1839,Locobuzz,Data Scientist,2,Mumbai,835493
1840,SMEcorner,Data Scientist,2,Mumbai,488700
1841,Quantsapp,Data Scientist,2,Mumbai,227112
1842,HDFC Developers,Data Scientist,2,Mumbai,1494696
1843,Javis,Data Scientist,2,Mumbai,2075185
1844,Cuddle,Data Scientist,2,Mumbai,1961487
1845,Arohi Operations,Data Scientist,2,Mumbai,370008
1846,Accenture,Data Scientist,1,Mumbai,101809
1847,IBM,Data Scientist,1,Mumbai,15603847
1848,IBM,Data Scientist,1,Mumbai,702485
1849,HCL Technologies,Data Scientist,1,Mumbai,1417138
1850,Oracle,Data Scientist,1,Mumbai,1000000
1851,BYJU'S,Data Scientist,1,Mumbai,1000000
1852,LTI,Data Scientist,1,Mumbai,613163
1853,Mindtree,Data Scientist,1,Mumbai,1031658
1854,Microsoft,Data Scientist,1,Mumbai,542064
1855,J.P. Morgan,Data Scientist,1,Mumbai,2186509
1856,J.P. Morgan,Data Scientist,1,Mumbai,973260
1857,Cisco Systems,Data Scientist,1,Mumbai,130560
1858,ABC,Data Scientist,1,Mumbai,7346360
1859,Reliance Industries,Data Scientist,1,Mumbai,959911
1860,Google,Data Scientist,1,Mumbai,9449518
1861,Capgemini Engineering,Data Scientist,1,Mumbai,542064
1862,Flipkart,Data Scientist,1,Mumbai,2576614
1863,Mu Sigma,Data Scientist,1,Mumbai,2498867
1864,Virtusa,Data Scientist,1,Mumbai,454039
1865,Robert Bosch India,Data Scientist,1,Mumbai,216000
1866,DONE by NONE,Data Scientist,1,Mumbai,45898440
1867,DONE by NONE,Data Scientist,1,Mumbai,1274508
1868,L&T Technology Services,Data Scientist,1,Mumbai,711348
1869,WNS,Data Scientist,1,Mumbai,203275
1870,Bharti Airtel,Data Scientist,1,Mumbai,45898212
1871,Nones,Data Scientist,1,Mumbai,271032
1872,Tata Motors,Data Scientist,1,Mumbai,749664
1873,Intel Corporation,Data Scientist,1,Mumbai,1138128
1874,State Bank of India,Data Scientist,1,Mumbai,1816155
1875,Mahindra,Data Scientist,1,Mumbai,374832
1876,Vodafone,Data Scientist,1,Mumbai,1226327
1877,Zensar Technologies,Data Scientist,1,Mumbai,1572499
1878,EMPLOYERS,Data Scientist,1,Mumbai,3617580
1879,Yes Bank,Data Scientist,1,Mumbai,203619
1880,Morgan Stanley,Data Scientist,1,Mumbai,5000000
1881,Morgan Stanley,Data Scientist,1,Mumbai,1013568
1882,TCS,Data Scientist,1,Mumbai,378000
1883,Self Opportunity,Data Scientist,1,Mumbai,644928
1884,Swiggy,Data Scientist,1,Mumbai,1355169
1885,CRISIL,Data Scientist,1,Mumbai,373025
1886,Synechron,Data Scientist,1,Mumbai,2400000
1887,Mercedes-Benz Research and Development India,Data Scientist,1,Mumbai,1251537
1888,IndusInd Bank,Data Scientist,1,Mumbai,2054761
1889,XYZ,Data Scientist,1,Mumbai,480000
1890,Intellect Design Arena,Data Scientist,1,Mumbai,1511001
1891,Nielsen,Data Scientist,1,Mumbai,938652
1892,upGrad,Data Scientist,1,Mumbai,492960
1893,Unacademy,Data Scientist,1,Mumbai,48000
1894,MakeMyTrip,Data Scientist,1,Mumbai,903446
1895,Datamatics Global Services,Data Scientist,1,Mumbai,964688
1896,Bharat Petroleum,Data Scientist,1,Mumbai,2121545
1897,Toppr.com,Data Scientist,1,Mumbai,411768
1898,Quantiphi,Data Scientist,1,Mumbai,152940
1899,Aegis,Data Scientist,1,Mumbai,3626400
1900,Edelweiss Financial Services,Data Scientist,1,Mumbai,1504836
1901,Zycus,Data Scientist,1,Mumbai,1581030
1902,Nomura Holdings,Data Scientist,1,Mumbai,382356
1903,Indian Institute of Technology Bombay,Data Scientist,1,Mumbai,154152
1904,Lido,Data Scientist,1,Mumbai,803907
1905,ICICI Lombard General Insurance Company Limited,Data Scientist,1,Mumbai,814476
1906,Fresher Zones,Data Scientist,1,Mumbai,1027381
1907,Nestlé,Data Scientist,1,Mumbai,257976
1908,TIBCO Software,Data Scientist,1,Mumbai,1068476
1909,Tata,Data Scientist,1,Mumbai,1267181
1910,Johnson & Johnson,Data Scientist,1,Mumbai,828777
1911,Directi,Data Scientist,1,Mumbai,1553957
1912,Bristlecone,Data Scientist,1,Mumbai,219276
1913,Procter & Gamble,Data Scientist,1,Mumbai,1713326
1914,Angel One,Data Scientist,1,Mumbai,1513463
1915,Angel One,Data Scientist,1,Mumbai,259536
1916,MSCI,Data Scientist,1,Mumbai,870393
1917,MSCI,Data Scientist,1,Mumbai,609826
1918,Clover Infotech,Data Scientist,1,Mumbai,655953
1919,IIT Kharagpur,Data Scientist,1,Mumbai,1181748
1920,Moody's Analytics,Data Scientist,1,Mumbai,1362714
1921,General Motors (GM),Data Scientist,1,Mumbai,1784305
1922,SS&C,Data Scientist,1,Mumbai,628945
1923,Great Learning,Data Scientist,1,Mumbai,1016376
1924,Adani Group,Data Scientist,1,Mumbai,95700
1925,BDO,Data Scientist,1,Mumbai,790515
1926,Refinitiv,Data Scientist,1,Mumbai,212894
1927,PayU,Data Scientist,1,Mumbai,2200000
1928,Oracle Financial Group,Data Scientist,1,Mumbai,610593
1929,Maxgen Technologies,Data Scientist,1,Mumbai,230052
1930,Maxgen Technologies,Data Scientist,1,Mumbai,165341
1931,Tata Capital,Data Scientist,1,Mumbai,1158640
1932,Publicis Groupe,Data Scientist,1,Mumbai,673381
1933,Accion Labs,Data Scientist,1,Mumbai,406548
1934,Mondelēz International,Data Scientist,1,Mumbai,2098257
1935,infrasoft technologies,Data Scientist,1,Mumbai,488006
1936,Zee Entertainment Enterprises Ltd.,Data Scientist,1,Mumbai,3531413
1937,Colgate-Palmolive,Data Scientist,1,Mumbai,728836
1938,NielsenIQ,Data Scientist,1,Mumbai,976012
1939,HDFC Ergo,Data Scientist,1,Mumbai,311051
1940,Hotstar,Data Scientist,1,Mumbai,2008820
1941,Course5 Intelligence,Data Scientist,1,Mumbai,1210770
1942,Viacom 18,Data Scientist,1,Mumbai,745899
1943,Faurecia,Data Scientist,1,Mumbai,1221714
1944,Hudl,Data Scientist,1,Mumbai,380000
1945,Star TV Network,Data Scientist,1,Mumbai,2073676
1946,Worley,Data Scientist,1,Mumbai,246576
1947,Sanofi,Data Scientist,1,Mumbai,838593
1948,Yes Marketing,Data Scientist,1,Mumbai,372948
1949,People Group,Data Scientist,1,Mumbai,183252
1950,Rebel Foods (Formerly Faasos),Data Scientist,1,Mumbai,1289859
1951,Rahul Industries,Data Scientist,1,Mumbai,6044006
1952,VINAYA KUMAR,Data Scientist,1,Mumbai,4029337
1953,Visible Alpha,Data Scientist,1,Mumbai,1581030
1954,Netcore Solutions,Data Scientist,1,Mumbai,509047
1955,Accenture,Data Analyst,62,Bangalore,608077
1956,Tata Consultancy Services,Data Analyst,48,Bangalore,483697
1957,Mu Sigma,Data Analyst,45,Bangalore,610598
1958,Amazon,Data Analyst,44,Bangalore,670610
1959,Myntra,Data Analyst,41,Bangalore,1004884
1960,Capgemini,Data Analyst,40,Bangalore,442476
1961,Infosys,Data Analyst,32,Bangalore,562096
1962,IBM,Data Analyst,31,Bangalore,588369
1963,Flipkart,Data Analyst,27,Bangalore,621119
1964,TheMathCompany,Data Analyst,25,Bangalore,466187
1965,BRIDGEi2i,Data Analyst,24,Bangalore,534502
1966,Cognizant Technology Solutions,Data Analyst,24,Bangalore,580641
1967,EY,Data Analyst,23,Bangalore,468651
1968,Deloitte,Data Analyst,21,Bangalore,644930
1969,Tech Mahindra,Data Analyst,19,Bangalore,500374
1970,Wipro,Data Analyst,18,Bangalore,638418
1971,Concentrix,Data Analyst,18,Bangalore,455252
1972,Mindtree,Data Analyst,16,Bangalore,586329
1973,Ugam,Data Analyst,16,Bangalore,728836
1974,HSBC,Data Analyst,15,Bangalore,839303
1975,Indegene,Data Analyst,15,Bangalore,821904
1976,Fresher,Data Analyst,15,Bangalore,488688
1977,Dell Technologies,Data Analyst,14,Bangalore,601924
1978,IQVIA,Data Analyst,14,Bangalore,622687
1979,Oracle,Data Analyst,13,Bangalore,644930
1980,Shadowfax Technologies,Data Analyst,13,Bangalore,458143
1981,Epsilon,Data Analyst,12,Bangalore,1028758
1982,Proziod,Data Analyst,12,Bangalore,329285
1983,Genpact,Data Analyst,11,Bangalore,308214
1984,BYJU'S,Data Analyst,10,Bangalore,559400
1985,Capital One,Data Analyst,10,Bangalore,1329533
1986,Citi,Data Analyst,10,Bangalore,1175802
1987,KPMG,Data Analyst,10,Bangalore,552004
1988,Target,Data Analyst,10,Bangalore,1233390
1989,Flipkart,Data Analyst,9,Bangalore,610857
1990,ANZ Bank,Data Analyst,9,Bangalore,999547
1991,Goldman Sachs,Data Analyst,9,Bangalore,1462260
1992,Rapido,Data Analyst,8,Bangalore,791011
1993,Vedantu,Data Analyst,8,Bangalore,637459
1994,Cerner,Data Analyst,8,Bangalore,817059
1995,udaan.com,Data Analyst,8,Bangalore,460092
1996,Mercedes-Benz Research and Development India,Data Analyst,8,Bangalore,892073
1997,Aptus Data Labs,Data Analyst,8,Bangalore,519599
1998,Shell,Data Analyst,8,Bangalore,1048552
1999,KreditBee,Data Analyst,7,Bangalore,677584
2000,Schneider Electric,Data Analyst,7,Bangalore,677916
